date,product_id,competitor_name,competitor_price
2024-04-14,25,New World,10.89
2025-10-17,25,New World,9.25
2024-06-07,25,New World,10.24
2025-07-11,25,New World,11.05
2025-08-27,25,New World,9.44
2024-01-25,25,New World,11.54
2025-03-13,25,New World,11.44
2024-01-30,25,New World,9.1
2025-03-23,25,New World,10.59
2024-09-24,25,New World,8.98
2024-07-21,25,New World,10.87
2024-06-11,25,New World,11.5
2025-09-08,25,New World,11.6
2024-08-17,25,New World,9.34
2024-11-05,25,New World,9.59
2025-05-17,25,New World,11.67
2024-03-27,25,New World,9.37
2025-10-24,25,New World,10.35
2025-10-09,25,New World,10.52
2024-07-19,25,New World,9.24
2024-03-30,25,New World,10.37
2025-03-21,25,New World,11.9
2025-03-09,25,New World,11.27
2024-03-14,25,New World,10.06
2025-07-30,25,New World,11.41
2025-10-09,25,New World,9.74
2025-02-25,25,New World,10.2
2025-10-15,25,New World,10.92
2025-05-23,25,New World,10.2
2024-04-13,25,New World,9.89
2024-12-10,25,New World,10.31
2025-06-28,25,New World,11.62
2024-06-26,25,New World,11.91
2025-09-13,25,New World,9.37
2024-07-14,25,New World,9.17
2024-07-25,25,New World,10.08
2024-03-04,25,Pak'nSave,11.21
2024-02-29,25,Pak'nSave,10.34
2024-09-08,25,Pak'nSave,11.68
2025-12-04,25,Pak'nSave,9.42
2025-02-05,25,Pak'nSave,9.58
2025-11-27,25,Pak'nSave,9.31
2024-02-23,25,Pak'nSave,10.38
2024-05-11,25,Pak'nSave,10.34
2024-06-30,25,Pak'nSave,11.02
2025-11-10,25,Pak'nSave,11.17
2025-02-12,25,Pak'nSave,10.77
2025-04-04,25,Pak'nSave,11.57
2025-04-11,25,Pak'nSave,9.23
2024-04-28,25,Pak'nSave,11.16
2024-10-06,25,Pak'nSave,11.55
2025-12-31,25,Pak'nSave,9.8
2025-02-20,25,Pak'nSave,9.0
2024-07-05,25,Pak'nSave,11.9
2025-08-27,25,Pak'nSave,10.42
2025-07-15,25,Pak'nSave,10.88
2025-08-27,25,Pak'nSave,10.86
2024-07-29,25,Pak'nSave,11.27
2024-05-23,25,Pak'nSave,10.95
2024-10-20,25,Pak'nSave,10.24
2024-09-05,25,Pak'nSave,11.29
2025-03-17,25,Pak'nSave,11.46
2025-09-01,25,Pak'nSave,10.59
2025-02-23,25,Pak'nSave,9.2
2024-08-10,25,Pak'nSave,10.84
2025-06-12,25,Pak'nSave,9.51
2025-07-22,25,Pak'nSave,11.83
2025-10-05,25,Pak'nSave,10.6
2025-09-16,25,Pak'nSave,11.81
2025-02-11,25,Pak'nSave,10.7
2024-04-02,25,FreshChoice,10.61
2024-06-18,25,FreshChoice,9.3
2024-12-06,25,FreshChoice,9.83
2024-04-04,25,FreshChoice,11.41
2025-04-21,25,FreshChoice,11.62
2025-04-12,25,FreshChoice,11.02
2025-06-22,25,FreshChoice,11.65
2025-05-12,25,FreshChoice,11.36
2024-07-06,25,FreshChoice,10.95
2025-08-04,25,FreshChoice,11.26
2025-10-27,25,FreshChoice,10.78
2025-02-11,25,FreshChoice,9.45
2025-11-16,25,FreshChoice,10.99
2024-06-21,25,FreshChoice,10.35
2024-08-31,25,FreshChoice,8.92
2024-03-06,25,FreshChoice,9.5
2024-11-03,25,FreshChoice,9.59
2025-08-03,25,FreshChoice,10.58
2025-06-12,25,FreshChoice,9.37
2025-03-13,25,FreshChoice,9.82
2024-11-03,25,FreshChoice,11.14
2024-02-21,25,FreshChoice,11.39
2024-11-16,25,FreshChoice,11.88
2025-10-07,25,FreshChoice,11.34
2025-09-21,25,FreshChoice,11.73
2025-10-05,25,FreshChoice,11.78
2024-06-14,25,FreshChoice,9.33
2025-09-15,25,FreshChoice,11.6
2024-06-20,25,FreshChoice,10.92
2025-05-31,25,FreshChoice,10.12
2024-11-14,25,FreshChoice,11.39
2025-09-21,25,FreshChoice,10.26
2024-04-14,25,FreshChoice,9.15
2025-12-09,25,FreshChoice,10.9
2024-03-08,25,FreshChoice,9.34
2024-03-20,25,FreshChoice,11.87
2024-11-21,25,FreshChoice,11.69
2025-06-12,25,FreshChoice,11.8
2025-12-21,25,FreshChoice,9.08
2025-02-08,25,FreshChoice,9.3
2024-09-18,25,FreshChoice,8.87
2024-08-09,25,FreshChoice,10.99
2024-07-26,25,FreshChoice,8.99
2025-03-07,25,FreshChoice,10.98
2025-12-22,25,FreshChoice,9.09
2025-10-14,25,FreshChoice,9.81
2024-09-23,25,FreshChoice,8.9
2024-02-24,25,FreshChoice,9.46
2025-11-05,25,FreshChoice,11.63
2025-01-13,25,FreshChoice,11.1
2025-05-07,25,FreshChoice,11.58
2025-12-13,25,FreshChoice,9.83
2025-02-15,25,SuperValue,10.27
2025-11-11,25,SuperValue,10.98
2024-12-23,25,SuperValue,11.54
2025-04-14,25,SuperValue,9.39
2024-06-13,25,SuperValue,10.43
2025-11-21,25,SuperValue,9.65
2024-03-07,25,SuperValue,9.2
2024-02-16,25,SuperValue,9.67
2024-10-28,25,SuperValue,10.53
2025-05-04,25,SuperValue,9.56
2024-08-18,25,SuperValue,9.97
2024-09-21,25,SuperValue,9.82
2024-02-02,25,SuperValue,10.06
2024-03-09,25,SuperValue,11.17
2025-03-29,25,SuperValue,11.42
2025-09-20,25,SuperValue,11.92
2024-10-18,25,SuperValue,11.35
2024-11-30,25,SuperValue,9.02
2024-06-10,25,SuperValue,10.95
2024-12-12,25,SuperValue,10.93
2025-07-30,25,SuperValue,9.69
2025-12-12,25,SuperValue,9.77
2024-11-10,25,SuperValue,9.18
2024-11-17,25,SuperValue,9.93
2025-05-09,25,SuperValue,9.27
2025-05-03,25,SuperValue,11.79
2025-06-25,25,SuperValue,11.68
2025-05-02,25,SuperValue,11.37
2024-07-17,25,SuperValue,10.16
2025-11-02,26,Countdown,18.4
2025-01-27,26,Countdown,15.6
2025-11-09,26,Countdown,20.8
2024-01-13,26,Countdown,17.58
2025-09-30,26,Countdown,20.82
2025-03-02,26,Countdown,16.63
2024-05-17,26,Countdown,16.85
2024-12-08,26,Countdown,18.23
2025-03-18,26,Countdown,19.61
2024-11-02,26,Countdown,20.02
2025-10-12,26,Countdown,19.52
2024-06-04,26,Countdown,18.44
2025-05-02,26,Countdown,17.51
2024-03-22,26,Countdown,20.22
2024-04-25,26,Countdown,19.7
2024-12-10,26,Countdown,16.36
2025-02-21,26,Countdown,17.53
2025-12-08,26,Countdown,19.63
2024-09-25,26,Countdown,15.57
2025-05-11,26,Countdown,19.68
2024-07-07,26,Countdown,15.78
2024-03-25,26,Countdown,17.99
2024-07-15,26,Countdown,16.46
2024-06-22,26,Countdown,17.18
2025-02-13,26,Countdown,15.94
2024-09-15,26,Countdown,20.39
2025-05-08,26,Countdown,19.82
2025-04-15,26,Countdown,19.85
2024-08-10,26,Countdown,18.61
2024-10-24,26,Countdown,19.34
2024-11-17,26,Countdown,19.37
2024-05-13,26,Countdown,19.04
2025-03-09,26,Countdown,19.33
2025-12-04,26,Countdown,18.48
2024-01-19,26,Countdown,20.37
2025-02-17,26,Countdown,17.16
2025-06-16,26,Countdown,19.46
2024-11-13,26,Countdown,18.13
2024-01-16,26,Countdown,20.21
2024-09-17,26,Countdown,17.06
2025-10-19,26,Countdown,18.41
2024-07-16,26,Countdown,18.34
2024-11-11,26,Countdown,19.78
2025-03-20,26,Countdown,19.36
2025-06-29,26,Countdown,18.94
2025-08-17,26,Countdown,20.04
2024-04-04,26,Countdown,17.79
2025-07-05,26,Countdown,20.15
2025-05-29,26,Countdown,16.37
2025-07-09,26,Countdown,20.78
2024-03-15,26,New World,17.61
2025-02-14,26,New World,19.87
2024-05-20,26,New World,18.42
2024-04-20,26,New World,19.03
2025-10-25,26,New World,18.35
2025-09-24,26,New World,20.06
2025-11-15,26,New World,15.97
2024-10-21,26,New World,17.75
2024-12-04,26,New World,19.99
2025-03-12,26,New World,17.11
2024-03-26,26,New World,17.22
2025-12-31,26,New World,17.0
2025-06-30,26,New World,19.16
2024-02-01,26,New World,17.87
2025-06-04,26,New World,20.5
2025-08-21,26,New World,17.53
2025-04-21,26,New World,16.35
2025-11-03,26,New World,16.4
2025-04-27,26,New World,16.99
2025-10-23,26,New World,16.79
2025-02-21,26,Pak'nSave,17.5
2025-09-14,26,Pak'nSave,20.54
2024-09-23,26,Pak'nSave,18.33
2025-03-17,26,Pak'nSave,19.24
2025-06-05,26,Pak'nSave,20.47
2025-10-23,26,Pak'nSave,19.37
2024-12-29,26,Pak'nSave,16.85
2024-08-21,26,Pak'nSave,19.98
2024-02-12,26,Pak'nSave,17.19
2025-04-26,26,Pak'nSave,19.2
2024-06-24,26,Pak'nSave,19.34
2025-10-01,26,Pak'nSave,17.47
2025-07-18,26,Pak'nSave,15.42
2024-10-29,26,Pak'nSave,20.26
2025-12-09,26,Pak'nSave,17.79
2025-12-07,26,Pak'nSave,17.28
2024-11-22,26,Pak'nSave,17.87
2025-12-18,26,Pak'nSave,15.42
2024-02-16,26,Pak'nSave,18.89
2025-03-16,26,Pak'nSave,20.76
2025-01-01,26,Pak'nSave,16.94
2025-08-16,26,Pak'nSave,16.64
2025-06-06,26,Pak'nSave,19.11
2025-10-26,26,Pak'nSave,20.41
2024-11-21,26,Pak'nSave,15.83
2025-10-06,26,Pak'nSave,15.47
2024-02-06,26,Pak'nSave,19.36
2024-05-20,26,Pak'nSave,19.01
2025-08-01,26,Pak'nSave,19.73
2024-01-08,26,Pak'nSave,20.3
2025-01-27,26,Pak'nSave,16.49
2025-09-19,26,Pak'nSave,16.29
2025-06-07,26,Pak'nSave,17.62
2024-01-12,26,Pak'nSave,16.7
2025-03-17,26,Pak'nSave,19.97
2025-03-05,26,FreshChoice,16.28
2024-04-01,26,FreshChoice,17.7
2024-08-15,26,FreshChoice,19.57
2024-11-27,26,FreshChoice,19.28
2025-03-21,26,FreshChoice,19.9
2024-05-18,26,FreshChoice,20.51
2025-05-06,26,FreshChoice,20.19
2025-11-23,26,FreshChoice,18.04
2025-06-14,26,FreshChoice,17.03
2024-09-11,26,FreshChoice,16.77
2024-09-12,26,FreshChoice,15.72
2025-05-01,26,FreshChoice,16.06
2025-05-27,26,FreshChoice,17.72
2025-04-22,26,FreshChoice,19.83
2024-01-01,26,FreshChoice,16.02
2025-04-08,26,FreshChoice,19.69
2024-06-18,26,FreshChoice,17.33
2025-09-13,26,FreshChoice,18.35
2024-01-02,26,FreshChoice,17.48
2024-12-14,26,FreshChoice,20.36
2024-09-28,26,FreshChoice,20.1
2024-06-19,26,FreshChoice,17.37
2025-04-14,26,FreshChoice,17.19
2025-11-16,26,FreshChoice,17.64
2024-06-23,26,FreshChoice,18.41
2024-02-21,26,FreshChoice,16.97
2024-12-02,26,FreshChoice,18.59
2025-07-20,26,FreshChoice,19.41
2024-01-20,26,FreshChoice,18.62
2024-07-23,26,FreshChoice,16.98
2025-08-20,26,FreshChoice,16.85
2024-07-24,26,FreshChoice,18.15
2024-11-08,26,FreshChoice,18.57
2024-05-17,26,FreshChoice,17.13
2024-09-30,26,FreshChoice,19.97
2025-08-03,26,FreshChoice,15.85
2024-05-04,26,FreshChoice,18.88
2025-02-05,26,FreshChoice,16.03
2025-03-20,26,FreshChoice,18.72
2025-11-07,26,FreshChoice,17.94
2024-11-21,26,FreshChoice,20.15
2024-07-22,26,FreshChoice,19.97
2024-01-20,26,FreshChoice,18.74
2025-06-16,26,FreshChoice,19.67
2025-06-08,26,FreshChoice,20.78
2024-07-12,26,FreshChoice,18.69
2025-09-19,26,FreshChoice,20.78
2025-03-20,26,FreshChoice,19.44
2025-01-17,26,FreshChoice,16.65
2024-02-20,26,FreshChoice,19.09
2024-01-19,26,FreshChoice,19.69
2025-01-13,26,FreshChoice,16.27
2025-08-13,26,FreshChoice,16.92
2025-12-11,26,FreshChoice,16.69
2025-07-18,26,FreshChoice,16.44
2024-03-28,26,FreshChoice,18.83
2024-08-27,26,FreshChoice,18.21
2025-10-17,26,FreshChoice,15.94
2024-02-17,26,FreshChoice,17.67
2025-10-07,26,SuperValue,17.1
2025-02-21,26,SuperValue,19.81
2024-03-12,26,SuperValue,18.17
2025-07-07,26,SuperValue,17.84
2025-08-22,26,SuperValue,15.47
2025-11-20,26,SuperValue,20.59
2024-07-17,26,SuperValue,16.67
2024-05-13,26,SuperValue,17.45
2024-10-16,26,SuperValue,19.99
2024-05-08,26,SuperValue,19.98
2024-09-23,26,SuperValue,19.38
2025-11-16,26,SuperValue,15.76
2025-07-14,26,SuperValue,19.86
2025-06-30,26,SuperValue,16.86
2024-11-17,26,SuperValue,17.27
2024-12-10,26,SuperValue,19.58
2024-12-31,26,SuperValue,18.2
2025-04-24,26,SuperValue,20.55
2025-06-28,26,SuperValue,20.4
2024-12-22,26,SuperValue,16.46
2025-11-29,26,SuperValue,17.35
2025-07-03,26,SuperValue,17.67
2025-04-14,26,SuperValue,16.96
2025-10-30,26,SuperValue,15.51
2024-03-11,26,SuperValue,18.12
2025-09-15,26,SuperValue,20.37
2024-12-05,26,SuperValue,18.82
2025-05-13,26,SuperValue,18.32
2024-08-28,26,SuperValue,17.48
2025-06-11,26,SuperValue,18.43
2025-11-11,26,SuperValue,18.2
2024-04-26,26,SuperValue,16.74
2025-04-04,26,SuperValue,19.97
2024-11-11,26,SuperValue,20.76
2024-03-05,26,SuperValue,15.83
2024-09-17,26,SuperValue,19.12
2024-06-01,26,SuperValue,17.24
2024-05-24,26,SuperValue,17.72
2025-10-09,26,SuperValue,17.3
2025-02-08,26,SuperValue,18.2
2025-08-29,26,SuperValue,17.64
2025-04-22,26,SuperValue,17.31
2024-09-12,26,SuperValue,17.99
2024-10-22,26,SuperValue,20.63
2024-07-07,26,SuperValue,16.25
2024-01-28,26,SuperValue,17.08
2025-10-24,26,SuperValue,17.25
2024-04-22,26,SuperValue,20.77
2024-03-05,26,SuperValue,17.5
2024-01-18,26,SuperValue,20.67
2024-06-21,26,SuperValue,19.88
2025-04-21,27,Countdown,15.14
2024-05-18,27,Countdown,11.99
2025-01-08,27,Countdown,11.9
2024-01-03,27,Countdown,15.23
2024-03-15,27,Countdown,13.16
2025-01-25,27,Countdown,14.04
2024-09-01,27,Countdown,14.36
2025-09-14,27,Countdown,13.8
2025-08-21,27,Countdown,15.16
2025-08-22,27,Countdown,13.12
2025-12-31,27,Countdown,14.32
2025-09-14,27,Countdown,15.77
2025-11-02,27,Countdown,14.74
2024-10-13,27,Countdown,12.78
2025-09-23,27,Countdown,13.17
2025-11-09,27,Countdown,12.62
2025-01-20,27,Countdown,11.89
2025-03-05,27,Countdown,12.0
2025-05-03,27,Countdown,11.87
2025-10-26,27,Countdown,11.93
2024-10-16,27,Countdown,14.79
2025-06-25,27,Countdown,13.63
2025-06-21,27,Countdown,13.51
2025-11-30,27,Countdown,13.63
2025-12-27,27,New World,15.19
2025-08-04,27,New World,12.24
2025-02-23,27,New World,15.47
2025-01-09,27,New World,14.16
2025-04-10,27,New World,12.27
2024-04-04,27,New World,15.85
2024-05-25,27,New World,14.07
2025-05-28,27,New World,14.24
2025-02-15,27,New World,15.02
2025-04-15,27,New World,12.96
2024-06-02,27,New World,12.27
2024-11-20,27,New World,13.24
2024-08-16,27,New World,14.93
2025-02-17,27,New World,14.24
2024-05-20,27,New World,13.39
2025-10-20,27,New World,12.34
2025-09-09,27,New World,15.52
2024-03-05,27,New World,13.6
2024-07-05,27,New World,13.55
2024-08-29,27,New World,12.53
2024-01-16,27,New World,14.2
2025-11-10,27,New World,13.37
2024-08-07,27,New World,13.87
2025-05-10,27,New World,14.55
2025-05-20,27,New World,13.6
2024-03-09,27,New World,12.51
2024-12-02,27,New World,12.3
2025-03-15,27,New World,15.56
2024-01-15,27,New World,12.08
2025-03-13,27,New World,13.11
2024-06-20,27,Pak'nSave,14.22
2024-07-10,27,Pak'nSave,15.51
2024-04-08,27,Pak'nSave,12.56
2024-11-19,27,Pak'nSave,12.89
2024-06-13,27,Pak'nSave,11.99
2025-01-20,27,Pak'nSave,11.96
2024-11-13,27,Pak'nSave,15.77
2024-03-26,27,Pak'nSave,15.42
2024-03-15,27,Pak'nSave,13.47
2024-12-15,27,Pak'nSave,13.05
2025-07-09,27,Pak'nSave,14.25
2024-10-14,27,Pak'nSave,11.91
2024-03-26,27,Pak'nSave,13.36
2024-06-02,27,Pak'nSave,14.11
2024-08-09,27,Pak'nSave,14.84
2024-09-21,27,Pak'nSave,12.53
2025-11-19,27,Pak'nSave,15.88
2025-10-03,27,Pak'nSave,14.53
2025-10-23,27,Pak'nSave,13.68
2024-06-03,27,Pak'nSave,14.59
2025-01-21,27,Pak'nSave,12.56
2024-03-29,27,Pak'nSave,13.49
2025-03-30,27,Pak'nSave,12.66
2024-02-09,27,Pak'nSave,13.83
2025-08-01,27,Pak'nSave,12.35
2025-03-11,27,Pak'nSave,13.1
2024-04-17,27,FreshChoice,12.55
2025-02-05,27,FreshChoice,12.32
2024-10-01,27,FreshChoice,12.23
2024-05-23,27,FreshChoice,14.34
2024-06-10,27,FreshChoice,13.14
2025-02-04,27,FreshChoice,12.17
2025-02-14,27,FreshChoice,16.01
2024-04-15,27,FreshChoice,12.07
2024-10-13,27,FreshChoice,12.76
2025-04-21,27,FreshChoice,15.04
2025-09-25,27,FreshChoice,12.71
2024-01-24,27,FreshChoice,14.89
2025-05-21,27,FreshChoice,12.12
2024-07-20,27,FreshChoice,14.26
2025-06-02,27,FreshChoice,13.17
2025-10-27,27,FreshChoice,14.21
2024-05-26,27,FreshChoice,13.13
2025-04-08,27,FreshChoice,13.64
2024-09-13,27,FreshChoice,15.95
2025-02-09,27,FreshChoice,14.73
2024-08-20,27,FreshChoice,13.03
2024-09-23,27,FreshChoice,14.71
2025-02-11,27,FreshChoice,12.51
2024-11-10,27,FreshChoice,13.86
2025-03-27,27,FreshChoice,15.77
2024-02-12,27,FreshChoice,14.17
2024-08-29,27,FreshChoice,14.62
2025-06-02,27,FreshChoice,15.0
2025-08-29,27,SuperValue,12.02
2025-11-22,27,SuperValue,14.18
2025-07-17,27,SuperValue,13.9
2024-11-11,27,SuperValue,12.16
2024-09-21,27,SuperValue,12.14
2025-01-05,27,SuperValue,14.18
2024-09-12,27,SuperValue,12.58
2025-09-14,27,SuperValue,12.55
2024-06-06,27,SuperValue,11.89
2025-04-16,27,SuperValue,12.3
2024-11-07,27,SuperValue,12.11
2025-10-04,27,SuperValue,14.22
2024-12-13,27,SuperValue,13.77
2025-05-06,27,SuperValue,13.14
2025-05-20,27,SuperValue,13.63
2025-05-30,27,SuperValue,11.88
2025-03-13,27,SuperValue,13.61
2025-03-25,27,SuperValue,14.05
2025-09-03,27,SuperValue,12.96
2025-05-24,27,SuperValue,14.76
2024-11-09,27,SuperValue,12.12
2025-05-22,27,SuperValue,15.55
2025-08-22,27,SuperValue,14.2
2025-03-04,27,SuperValue,12.6
2024-09-29,27,SuperValue,12.3
2025-12-13,27,SuperValue,13.71
2025-02-14,27,SuperValue,14.87
2024-02-04,27,SuperValue,12.44
2024-10-12,27,SuperValue,13.26
2024-05-14,27,SuperValue,13.96
2024-05-22,27,SuperValue,14.08
2024-05-17,27,SuperValue,13.67
2025-06-26,27,SuperValue,15.49
2025-04-19,27,SuperValue,14.78
2025-08-22,27,SuperValue,11.97
2025-07-08,27,SuperValue,14.04
2025-11-19,27,SuperValue,13.79
2024-10-30,27,SuperValue,15.1
2025-03-31,27,SuperValue,15.7
2024-08-09,27,SuperValue,12.83
2025-11-09,27,SuperValue,11.89
2025-11-23,27,SuperValue,15.58
2024-07-02,27,SuperValue,15.6
2024-04-11,27,SuperValue,13.57
2024-01-10,27,SuperValue,11.95
2024-04-07,27,SuperValue,13.93
2025-11-24,27,SuperValue,13.02
2025-07-17,27,SuperValue,12.6
2024-05-02,27,SuperValue,14.01
2025-09-23,27,SuperValue,12.02
2024-04-04,27,SuperValue,14.8
2024-05-18,27,SuperValue,12.71
2024-04-25,27,SuperValue,15.04
2024-04-10,27,SuperValue,13.15
2024-07-25,27,SuperValue,15.96
2024-12-08,27,SuperValue,11.94
2024-10-05,28,Countdown,16.04
2025-06-12,28,Countdown,14.13
2024-02-22,28,Countdown,16.43
2025-05-20,28,Countdown,14.87
2024-02-14,28,Countdown,18.0
2025-02-05,28,Countdown,14.98
2025-10-13,28,Countdown,18.79
2024-06-23,28,Countdown,14.23
2024-03-13,28,Countdown,15.79
2025-09-11,28,Countdown,17.76
2024-07-18,28,Countdown,17.53
2025-04-25,28,Countdown,16.96
2024-03-23,28,Countdown,16.44
2025-04-29,28,Countdown,15.49
2024-02-03,28,Countdown,18.1
2024-04-26,28,Countdown,17.01
2025-06-11,28,Countdown,15.01
2025-05-16,28,Countdown,14.39
2024-05-21,28,Countdown,16.06
2025-08-10,28,Countdown,15.5
2024-04-13,28,Countdown,16.96
2025-09-03,28,Countdown,14.59
2025-08-26,28,Countdown,18.72
2024-05-02,28,Countdown,17.15
2025-08-08,28,Countdown,17.99
2025-10-24,28,Countdown,17.62
2024-12-29,28,Countdown,16.05
2025-03-23,28,Countdown,17.36
2025-12-28,28,Countdown,14.65
2025-05-18,28,Countdown,17.21
2024-03-09,28,Countdown,18.2
2025-09-02,28,Countdown,18.49
2024-03-31,28,Countdown,14.34
2024-01-28,28,Countdown,16.28
2024-08-27,28,Countdown,15.06
2025-11-28,28,Countdown,16.51
2024-10-26,28,Countdown,16.03
2024-07-12,28,Countdown,15.54
2025-04-07,28,Countdown,14.74
2025-09-24,28,Countdown,15.19
2025-10-31,28,Countdown,18.59
2024-01-22,28,Countdown,18.22
2024-12-27,28,Countdown,15.18
2024-07-20,28,Countdown,16.97
2025-05-16,28,Countdown,16.74
2024-06-08,28,Countdown,14.99
2025-11-06,28,Countdown,14.53
2024-03-24,28,Countdown,18.25
2025-06-24,28,Countdown,14.39
2025-08-26,28,Countdown,15.22
2025-12-23,28,Countdown,18.4
2024-09-13,28,Countdown,15.69
2024-01-13,28,Countdown,15.92
2024-07-13,28,New World,16.2
2025-04-20,28,New World,14.55
2025-05-09,28,New World,15.36
2024-07-24,28,New World,16.28
2025-02-10,28,New World,14.34
2025-01-29,28,New World,18.14
2024-02-26,28,New World,14.29
2024-03-16,28,New World,14.65
2025-10-31,28,New World,13.97
2025-11-05,28,New World,17.3
2025-06-28,28,New World,16.52
2025-08-17,28,New World,16.29
2024-02-18,28,New World,18.07
2024-08-29,28,New World,18.38
2024-01-31,28,New World,18.82
2024-12-22,28,New World,18.52
2024-03-28,28,New World,16.18
2024-02-18,28,New World,17.94
2025-07-27,28,New World,17.17
2025-02-27,28,New World,14.14
2025-09-21,28,Pak'nSave,16.32
2024-01-10,28,Pak'nSave,18.5
2025-06-06,28,Pak'nSave,14.22
2024-10-23,28,Pak'nSave,17.08
2025-01-02,28,Pak'nSave,16.27
2025-11-02,28,Pak'nSave,15.31
2024-04-11,28,Pak'nSave,14.51
2025-10-23,28,Pak'nSave,14.51
2024-12-08,28,Pak'nSave,15.75
2025-05-21,28,Pak'nSave,14.33
2025-01-16,28,Pak'nSave,15.0
2025-10-04,28,Pak'nSave,15.94
2025-12-28,28,Pak'nSave,18.47
2024-03-05,28,Pak'nSave,15.42
2025-10-24,28,Pak'nSave,18.69
2024-11-22,28,Pak'nSave,14.2
2025-10-11,28,Pak'nSave,16.6
2025-10-22,28,Pak'nSave,14.7
2025-08-22,28,Pak'nSave,16.8
2025-08-17,28,Pak'nSave,17.26
2025-12-05,28,Pak'nSave,18.45
2025-07-18,28,Pak'nSave,17.36
2024-04-12,28,Pak'nSave,15.71
2025-01-08,28,Pak'nSave,17.39
2024-04-04,28,Pak'nSave,18.75
2025-12-12,28,Pak'nSave,15.48
2024-11-27,28,Pak'nSave,18.41
2024-04-12,28,Pak'nSave,15.29
2025-12-11,28,Pak'nSave,15.11
2024-01-23,28,Pak'nSave,18.15
2025-12-15,28,Pak'nSave,14.41
2025-09-15,28,Pak'nSave,17.52
2024-03-04,28,Pak'nSave,16.9
2025-10-18,28,Pak'nSave,16.16
2025-07-09,28,Pak'nSave,18.31
2025-07-28,28,Pak'nSave,16.73
2024-08-13,28,Pak'nSave,17.03
2025-01-15,28,Pak'nSave,14.67
2025-09-06,28,Pak'nSave,17.26
2025-01-27,28,Pak'nSave,14.41
2025-03-24,28,FreshChoice,18.26
2024-08-02,28,FreshChoice,15.35
2024-08-27,28,FreshChoice,16.78
2025-09-16,28,FreshChoice,14.35
2025-02-15,28,FreshChoice,16.21
2025-02-01,28,FreshChoice,16.89
2025-05-16,28,FreshChoice,15.61
2024-06-15,28,FreshChoice,18.48
2025-11-09,28,FreshChoice,16.41
2024-07-11,28,FreshChoice,14.36
2025-05-23,28,FreshChoice,15.25
2025-02-24,28,FreshChoice,16.7
2025-04-24,28,FreshChoice,14.31
2025-06-12,28,FreshChoice,17.43
2024-10-04,28,FreshChoice,16.05
2024-03-20,28,FreshChoice,17.79
2024-03-25,28,FreshChoice,15.95
2024-08-25,28,FreshChoice,15.22
2024-01-08,28,FreshChoice,14.65
2025-05-13,28,FreshChoice,18.44
2025-06-12,28,FreshChoice,14.61
2025-11-05,28,FreshChoice,15.16
2024-03-22,28,FreshChoice,15.15
2024-04-20,28,FreshChoice,14.82
2025-10-27,28,FreshChoice,17.46
2024-05-06,28,FreshChoice,16.4
2024-11-30,28,FreshChoice,14.73
2025-11-23,28,FreshChoice,13.99
2025-08-08,28,FreshChoice,16.35
2025-05-10,28,FreshChoice,15.51
2025-07-30,28,SuperValue,14.18
2025-09-04,28,SuperValue,15.4
2024-07-24,28,SuperValue,15.61
2025-07-03,28,SuperValue,15.48
2024-10-11,28,SuperValue,15.22
2024-09-02,28,SuperValue,16.05
2024-11-23,28,SuperValue,15.89
2025-12-18,28,SuperValue,17.29
2024-09-20,28,SuperValue,14.96
2024-11-26,28,SuperValue,14.34
2024-01-22,28,SuperValue,14.88
2024-01-24,28,SuperValue,14.14
2025-10-16,28,SuperValue,14.52
2025-04-05,28,SuperValue,14.1
2024-10-05,28,SuperValue,14.85
2024-09-14,28,SuperValue,14.32
2024-06-23,28,SuperValue,17.98
2025-12-12,28,SuperValue,17.74
2025-10-07,28,SuperValue,17.49
2024-02-20,28,SuperValue,14.3
2024-04-26,28,SuperValue,16.47
2024-06-07,28,SuperValue,14.86
2024-11-03,28,SuperValue,16.07
2025-04-29,28,SuperValue,18.78
2024-10-18,28,SuperValue,14.87
2025-06-12,28,SuperValue,15.09
2024-03-20,28,SuperValue,14.4
2024-06-26,28,SuperValue,14.99
2024-03-16,28,SuperValue,16.63
2024-12-26,28,SuperValue,17.67
2025-03-31,28,SuperValue,15.24
2025-10-24,28,SuperValue,17.98
2025-04-20,28,SuperValue,15.74
2025-05-01,28,SuperValue,16.37
2024-02-21,28,SuperValue,14.55
2024-05-28,28,SuperValue,14.83
2024-12-22,28,SuperValue,14.68
2024-04-21,28,SuperValue,15.44
2025-06-27,28,SuperValue,17.56
2024-03-27,28,SuperValue,18.82
2024-05-16,28,SuperValue,16.92
2024-08-03,29,Countdown,9.14
2025-02-07,29,Countdown,8.93
2024-10-30,29,Countdown,7.98
2025-05-19,29,Countdown,8.42
2025-01-09,29,Countdown,8.64
2025-10-27,29,Countdown,8.02
2024-01-21,29,Countdown,8.37
2025-06-01,29,Countdown,10.54
2025-02-15,29,Countdown,10.34
2025-07-21,29,Countdown,8.4
2024-07-06,29,Countdown,10.38
2025-02-15,29,Countdown,8.12
2024-05-29,29,Countdown,9.63
2024-12-17,29,Countdown,8.99
2024-07-07,29,Countdown,10.36
2024-07-11,29,Countdown,9.86
2024-07-29,29,Countdown,9.94
2024-05-01,29,Countdown,9.5
2025-09-09,29,Countdown,9.29
2025-11-26,29,Countdown,8.0
2024-01-09,29,Countdown,8.87
2025-07-25,29,Countdown,9.75
2025-11-02,29,Countdown,8.95
